Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,Chandra-1,0.008475,0.035433,0,9,3,0,5,4,1416,254,0.946429,112,6,0.000000,14,14,0.500000,2,1,0.946303,0.008032,2,2,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",Chandra-1,0.019615,0.098398,43,7,2,0,2,41,2651,437,0.801843,217,43,0.000000,140,140,0.000000,1,1,0.827843,0.050575,22,13,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,Chandra-1,0.016678,0.043956,5,17,2,0,5,7,1439,273,0.921260,127,10,0.000000,4,4,0.000000,1,1,0.924995,0.022388,6,6,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,Chandra-1,0.020048,0.081340,16,7,2,6,3,8,1247,209,0.929825,114,8,0.000000,28,28,0.750000,12,3,0.849046,0.000000,0,0,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,Chandra-1,0.010280,0.040816,1,7,3,0,4,4,1070,196,0.977528,89,2,0.000000,28,28,0.000000,1,1,0.927542,0.005208,1,1,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,Chandra-1,0.012859,0.026549,0,17,0,0,6,0,1322,226,0.962617,107,4,0.000000,9,9,0.000000,2,2,0.973096,0.000000,0,0,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",Chandra-1,0.007979,0.015504,0,5,1,0,1,1,752,129,0.966667,60,2,0.000000,7,7,0.000000,1,1,0.984374,0.007812,1,1,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,Chandra-1,0.005298,0.016611,0,7,1,0,2,3,1510,301,0.977273,176,4,0.000000,47,47,0.000000,1,1,0.968183,0.006689,2,2,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,Chandra-1,0.006792,0.017621,0,9,0,0,3,1,1325,227,0.980952,105,2,0.000000,2,2,0.000000,1,1,0.975572,0.004464,1,1,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",Chandra-1,0.013548,0.046414,55,16,3,0,7,37,5462,948,0.909931,433,39,0.000000,203,203,0.000000,2,2,0.900628,0.021254,20,18,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",Chandra-1,0.010602,0.046948,22,17,1,1,4,25,3773,639,0.913621,301,26,0.000000,91,91,1.000000,9,0,0.898207,0.018868,12,6,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,Chandra-1,0.012923,0.035831,6,11,4,2,4,5,1625,307,0.943262,141,8,0.000000,70,70,0.800000,5,1,0.943232,0.016393,5,5,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,Chandra-1,0.022167,0.048718,1,31,13,0,8,11,2030,390,0.922280,193,15,0.000000,81,81,0.000000,1,1,0.911815,0.007853,3,3,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,Chandra-1,0.197239,0.158076,59,241,0,2,44,0,1521,291,0.795620,137,28,0.000000,64,64,-5.000000,2,12,0.837957,0.000000,0,0,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,Chandra-1,0.042978,0.145161,47,9,0,0,3,33,1303,248,0.721311,122,34,0.000000,62,62,0.800000,5,1,0.719204,0.093878,23,19,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,Chandra-1,0.068205,0.124260,20,18,30,2,2,17,997,169,0.790698,86,18,0.000000,33,33,1.000000,1,0,0.772117,0.059172,10,10,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",Chandra-1,0.021628,0.053012,14,24,13,2,6,14,2358,415,0.908108,185,17,0.000000,69,69,0.000000,2,2,0.915798,0.012165,5,5,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,Chandra-1,0.015329,0.041237,4,9,4,0,2,6,1109,194,0.917647,85,7,0.000000,42,42,0.800000,5,1,0.920225,0.015625,3,3,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,Chandra-1,0.033840,0.069498,27,21,1,3,4,11,1448,259,0.863636,132,18,0.000000,25,25,0.875000,8,1,0.870925,0.011628,3,3,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,Chandra-1,0.079507,0.235521,110,5,1,0,1,60,1459,259,0.482759,116,60,0.000000,56,56,0.000000,1,1,0.473856,0.151163,39,38,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",Chandra-1,0.053985,0.138504,8,68,29,3,11,36,1945,361,0.782609,207,45,0.000000,26,26,0.500000,2,1,0.731613,0.033994,12,12,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,Chandra-1,0.010903,0.027523,0,7,0,0,3,0,642,109,0.976190,42,1,0.000000,26,26,0.000000,1,1,0.972095,0.000000,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",Chandra-1,0.013663,0.015038,0,17,4,0,3,1,1537,266,0.966387,119,4,0.000000,13,13,0.500000,2,1,0.979179,0.003802,1,1,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,Chandra-1,0.050577,0.129518,16,56,20,2,13,28,1819,332,0.758824,170,41,0.000000,29,29,0.428571,7,4,0.764938,0.024922,8,8,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",Chandra-1,0.051221,0.195833,2,38,25,0,17,30,1269,240,0.802139,187,37,0.000000,78,78,0.949153,59,3,0.603706,0.008969,2,2,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,Chandra-1,0.005319,0.021186,2,4,1,1,1,3,1316,236,0.973913,115,3,0.000000,6,6,0.888889,9,1,0.963575,0.000000,0,0,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,Chandra-1,0.005049,0.009025,10,5,1,0,2,3,3169,554,0.983871,248,4,0.000000,19,19,0.333333,3,2,0.982777,0.003623,2,2,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,Chandra-1,0.059402,0.076531,4,61,74,1,19,10,2340,392,0.898551,207,21,0.000000,109,109,-0.833333,6,11,0.899614,0.010695,4,4,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,Chandra-1,0.007655,0.023346,2,7,2,0,3,3,1437,257,0.964602,113,4,0.000000,6,6,0.000000,1,1,0.958754,0.003937,1,1,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,Chandra-1,0.011925,0.046512,4,9,1,0,5,5,1174,215,0.934066,91,6,0.000000,42,42,0.000000,1,1,0.924598,0.014286,3,3,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,Chandra-1,0.017469,0.054217,35,11,3,0,2,25,2805,498,0.883929,224,26,0.000000,103,103,0.833333,6,1,0.876079,0.016129,8,8,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,Chandra-1,0.022122,0.044872,29,69,15,3,11,28,5108,936,0.912664,458,40,0.000000,235,235,0.750000,8,2,0.913529,0.017241,16,15,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,Chandra-1,0.033254,0.087156,12,20,10,7,4,8,1263,218,0.854545,110,16,0.000000,56,56,0.500000,2,1,0.872190,0.031674,7,7,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,Chandra-1,0.074447,0.099398,12,131,5,0,20,13,1988,332,0.833333,180,30,0.000000,83,83,0.000000,1,1,0.838487,0.019231,6,6,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",Chandra-1,0.020633,0.085271,4,9,2,2,3,6,727,129,0.879310,58,7,0.000000,23,23,0.000000,1,1,0.871205,0.031250,4,4,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,Chandra-1,0.011019,0.025547,10,6,0,0,1,6,1452,274,0.940171,117,7,0.000000,52,52,0.000000,1,1,0.943703,0.010989,3,2,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",Chandra-1,0.016374,0.070671,16,2,9,1,0,19,1649,283,0.864286,140,19,0.000000,36,36,1.000000,5,0,0.849265,0.052817,15,11,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,Chandra-1,0.015664,0.035088,2,16,1,2,3,3,1213,228,0.928571,112,8,0.000000,65,65,0.800000,5,1,0.953468,0.004405,1,1,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,Chandra-1,0.043142,0.070288,49,88,8,8,17,19,3361,626,0.883803,284,33,0.000000,54,54,0.500000,2,1,0.901778,0.008104,5,4,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",Chandra-1,0.015991,0.049356,7,35,3,0,10,13,2814,466,0.916667,216,18,0.000000,6,6,0.500000,4,2,0.906088,0.010965,5,5,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",Chandra-1,0.025830,0.041995,2,44,3,0,7,9,1897,381,0.929412,170,12,0.000000,14,14,0.000000,2,2,0.921708,0.002674,1,1,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",Chandra-1,0.014379,0.044496,3,23,7,0,4,15,2295,427,0.893855,179,19,0.000000,9,9,0.000000,3,3,0.897824,0.018913,8,8,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,Chandra-1,0.023234,0.085106,5,19,1,0,7,9,1076,188,0.883929,112,13,0.000000,14,14,0.600000,5,2,0.856225,0.005525,1,1,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",Chandra-1,0.037316,0.088531,42,46,16,0,9,35,2787,497,0.852941,272,40,0.000000,93,93,0.000000,2,2,0.808024,0.028689,14,12,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,Chandra-1,0.020259,0.060680,31,11,5,2,3,20,2320,412,0.887805,205,23,0.000000,40,40,0.727273,11,3,0.885064,0.034063,14,14,1753,1750-1774
Ogilby - 1671 - America_page_399.md,Chandra-1,0.131012,0.123153,262,43,11,33,7,10,2412,406,0.833333,216,36,0.000000,70,70,-2.000000,3,9,0.891747,0.043981,19,16,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,Chandra-1,0.018886,0.021978,0,20,0,0,4,0,1059,182,0.967033,91,3,0.000000,7,7,0.000000,1,1,0.977779,0.000000,0,0,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,Chandra-1,0.011673,0.043956,4,8,0,0,4,4,1028,182,0.965909,88,3,0.000000,8,8,0.800000,5,1,0.921879,0.011236,2,2,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,Chandra-1,0.021062,0.035714,11,7,5,0,3,4,1092,196,0.951456,103,5,0.000000,12,12,0.692308,13,4,0.948446,0.015544,3,3,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,Chandra-1,0.050520,0.113664,95,97,51,8,17,69,4810,827,0.787589,419,89,0.000000,77,77,0.375000,8,5,0.789621,0.031785,26,21,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",Chandra-1,0.015970,0.061728,0,13,8,0,5,10,1315,243,0.871287,101,13,0.000000,39,39,0.000000,2,2,0.881814,0.021008,5,5,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",Chandra-1,0.206423,0.264388,176,442,44,32,68,47,3207,556,0.546667,300,136,0.000000,63,63,0.357143,14,9,0.692129,0.013462,7,7,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",Chandra-1,0.040377,0.181818,32,8,67,14,1,69,2650,462,0.704724,254,75,0.000000,126,126,0.909091,22,2,0.648357,0.044211,21,19,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,Chandra-1,0.077883,0.153846,56,58,17,1,7,36,1682,286,0.705479,146,43,0.000000,55,55,0.000000,2,2,0.739926,0.057143,16,15,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",Chandra-1,0.133252,0.300609,303,490,404,47,78,319,8983,1477,0.543902,820,374,0.000000,405,405,0.800000,15,3,0.513742,0.022130,32,29,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",Chandra-1,0.026685,0.082707,10,17,11,4,3,15,1424,266,0.906250,192,18,0.000000,11,11,0.000000,2,2,0.852960,0.007491,2,2,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,Chandra-1,0.010082,0.037383,2,9,0,0,5,3,1091,214,0.943182,88,5,0.000000,21,21,0.750000,4,1,0.948011,0.000000,0,0,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,Chandra-1,0.011983,0.036145,2,8,1,0,3,3,918,166,0.948718,78,4,0.000000,32,32,0.000000,1,1,0.945092,0.006135,1,1,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",Chandra-1,0.038538,0.102564,17,49,12,3,8,25,2024,351,0.840796,201,32,0.000000,27,27,0.500000,4,2,0.802559,0.023121,8,8,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,Chandra-1,0.012855,0.049223,7,14,8,1,2,16,2256,386,0.905028,179,17,0.000000,23,23,0.000000,2,2,0.892772,0.028571,11,10,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",Chandra-1,0.010302,0.034351,3,7,5,0,3,6,1456,262,0.944444,126,7,0.000000,51,51,0.000000,1,1,0.931427,0.000000,0,0,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,Chandra-1,0.005766,0.025641,3,3,1,0,1,4,1214,195,0.945652,92,5,0.000000,6,6,0.000000,1,1,0.944095,0.010309,2,2,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,Chandra-1,0.007946,0.020134,0,7,0,0,3,0,881,149,0.986842,76,1,0.000000,3,3,0.000000,1,1,0.979662,0.000000,0,0,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",Chandra-1,0.119900,0.211765,89,97,102,13,17,60,2402,425,0.653659,205,71,0.000000,21,21,0.333333,6,4,0.717286,0.026128,11,11,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,Chandra-1,0.232468,0.313953,136,36,7,11,5,11,770,86,0.714286,84,24,0.000000,24,24,-4.500000,2,11,0.594124,0.108696,10,10,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,Chandra-1,0.960300,0.475000,795,33,67,0,68,8,932,160,0.355932,118,76,0.000000,32,32,0.906250,64,6,0.419145,0.010870,1,1,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",LightOn,0.037458,0.066667,112,5,18,17,2,24,3604,645,0.875399,313,39,0.000000,89,89,0.500000,2,1,0.882047,0.025758,17,17,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",LightOn,0.062727,0.083990,128,3,7,22,0,10,2200,381,0.868020,197,26,0.000000,95,95,1.000000,0,0,0.878571,0.034739,14,13,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",LightOn,0.100053,0.220760,139,147,95,18,28,105,3808,684,0.653543,381,132,0.000000,117,117,-4.333333,3,16,0.637667,0.054896,37,26,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",LightOn,6.445165,5.224684,10818,63,50,1606,10,35,1696,316,-6.567073,164,1241,0.000000,69,69,0.625000,8,3,0.118458,0.630230,1205,26,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,LightOn,0.109308,0.185446,137,19,73,29,1,49,2095,426,0.696078,204,62,0.000000,67,67,1.000000,0,0,0.693080,0.055066,25,23,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,LightOn,0.005085,0.022831,2,1,3,1,0,4,1180,219,0.951456,103,5,0.000000,27,27,1.000000,1,0,0.949324,0.013636,3,3,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,LightOn,0.003511,0.026230,2,1,3,2,1,5,1709,305,0.966443,149,5,0.000000,78,78,1.000000,6,0,0.957137,0.000000,0,0,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",LightOn,0.040567,0.060976,142,8,16,22,2,21,4092,738,0.892966,327,35,0.000000,159,159,0.666667,3,1,0.906327,0.019789,15,14,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,LightOn,0.096984,0.123824,40,52,236,18,21,40,3382,638,0.803333,300,59,0.000000,157,157,1.000000,14,0,0.897399,0.007874,5,4,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,LightOn,0.067994,0.085052,124,6,10,19,2,12,2059,388,0.862069,203,28,0.000000,63,63,0.500000,2,1,0.875229,0.024691,10,10,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,LightOn,0.027295,0.065359,20,0,2,5,1,4,806,153,0.875000,64,8,0.000000,31,31,0.600000,5,2,0.902844,0.038217,6,6,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,LightOn,1.065010,0.836226,5626,10,65,704,2,65,5353,922,-0.763341,431,760,0.000000,245,245,0.000000,1,1,0.474834,0.022167,36,31,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",LightOn,0.075894,0.222772,226,1,34,37,1,97,3439,606,0.523636,275,131,0.000000,98,98,0.875000,8,1,0.589957,0.118380,76,71,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",LightOn,0.028571,0.055081,119,6,39,19,2,37,5740,1053,0.889126,469,52,0.000000,225,225,0.800000,5,1,0.896712,0.013084,14,13,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,LightOn,0.104296,0.197819,186,47,136,26,12,89,3538,642,0.626761,284,106,0.000000,123,123,0.812500,16,3,0.658298,0.056402,37,31,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,LightOn,0.160724,0.311209,408,30,139,13,80,118,3590,678,0.591281,367,150,0.000000,286,286,0.882353,17,2,0.497143,0.022913,14,13,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,LightOn,0.037731,0.064789,114,8,25,18,0,28,3896,710,0.875776,322,40,0.000000,63,63,0.500000,2,1,0.882053,0.028846,21,21,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,LightOn,0.023098,0.031469,2,27,5,1,4,4,1472,286,0.940741,135,8,0.000000,57,57,0.000000,1,1,0.950595,0.010601,3,3,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,LightOn,0.240018,0.312329,473,5,57,51,9,54,2229,365,0.508108,185,91,0.000000,130,130,0.222222,9,7,0.640778,0.058968,24,18,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",LightOn,0.036637,0.038035,121,1,7,17,1,6,3521,631,0.931408,277,19,0.000000,161,161,0.800000,5,1,0.955036,0.012365,8,8,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,LightOn,0.021698,0.089109,5,4,14,2,2,14,1060,202,0.885057,87,10,0.000000,45,45,1.000000,4,0,0.827259,0.024752,5,5,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,LightOn,0.068708,0.133124,218,25,116,31,1,95,5225,954,0.768463,501,116,0.000000,272,272,0.250000,4,3,0.739307,0.055894,55,47,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,LightOn,0.078735,0.105072,47,48,32,8,8,13,1613,276,0.887324,142,16,0.000000,78,78,0.500000,4,2,0.956741,0.003623,1,1,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,LightOn,0.005988,0.017094,0,7,5,0,3,3,2004,351,0.974194,155,4,0.000000,80,80,0.666667,3,1,0.969878,0.000000,0,0,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2.md,LightOn,0.104815,0.199725,127,143,185,17,24,104,4341,726,0.678261,345,111,0.000000,199,199,0.500000,2,1,0.670286,0.059805,43,37,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,LightOn,0.013629,0.040541,0,27,0,0,12,3,1981,370,0.976879,173,4,0.000000,75,75,0.666667,3,1,0.917608,0.005587,2,2,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,LightOn,0.009217,0.030973,1,8,3,0,3,4,1302,226,0.951923,104,5,0.000000,47,47,0.666667,3,1,0.941777,0.004484,1,1,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",LightOn,0.124276,0.185587,412,266,30,83,62,43,5697,1013,0.749482,483,121,0.000000,297,297,1.000000,2,0,0.839052,0.014507,15,15,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,LightOn,0.005739,0.027242,6,7,15,2,2,20,4879,881,0.941691,343,20,0.000000,179,179,1.000000,1,0,0.941375,0.006810,6,6,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,LightOn,0.007909,0.028436,6,2,1,0,0,6,1138,211,0.961165,103,4,0.000000,43,43,1.000000,2,0,0.959246,0.004739,1,1,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,LightOn,0.010173,0.028698,21,1,5,4,0,9,2654,453,0.962185,238,9,0.000000,14,14,1.000000,3,0,0.938143,0.006565,3,3,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,LightOn,0.007963,0.036408,5,3,9,0,1,14,2135,412,0.918478,184,15,0.000000,38,38,1.000000,14,0,0.915814,0.009732,4,4,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,LightOn,0.011450,0.066038,0,4,11,0,3,11,1310,212,0.875000,96,12,0.000000,48,48,1.000000,1,0,0.871536,0.028708,6,6,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,LightOn,0.038730,0.082143,40,0,21,2,0,21,1575,280,0.867089,158,21,0.000000,57,57,0.578947,19,8,0.851446,0.010638,3,3,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,LightOn,0.007062,0.019685,0,10,0,0,4,1,1416,254,0.982143,112,2,0.000000,14,14,0.500000,2,1,0.971212,0.000000,0,0,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",LightOn,0.002641,0.016018,3,2,2,2,1,4,2651,437,0.976959,217,5,0.000000,140,140,1.000000,1,0,0.979355,0.000000,0,0,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,LightOn,0.015288,0.043956,2,18,2,0,5,7,1439,273,0.921260,127,10,0.000000,4,4,0.000000,1,1,0.919343,0.014925,4,4,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,LightOn,0.026464,0.162679,29,2,2,0,2,32,1247,209,0.710526,114,33,0.000000,28,28,0.833333,12,2,0.622574,0.106280,22,13,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,LightOn,0.001869,0.020408,0,2,0,0,2,2,1070,196,0.977528,89,2,0.000000,28,28,1.000000,1,0,0.963898,0.010309,2,2,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,LightOn,0.006051,0.017699,0,7,1,0,3,1,1322,226,0.981308,107,2,0.000000,9,9,0.500000,2,1,0.975463,0.000000,0,0,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",LightOn,0.003989,0.031008,2,0,1,2,0,2,752,129,0.966667,60,2,0.000000,7,7,1.000000,1,0,0.969110,0.007634,1,1,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,LightOn,0.006623,0.023256,0,8,2,0,2,5,1510,301,0.965909,176,6,0.000000,47,47,0.000000,1,1,0.951340,0.010033,3,3,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,LightOn,0.006792,0.017621,0,9,0,0,3,1,1325,227,0.980952,105,2,0.000000,2,2,0.000000,1,1,0.975572,0.004464,1,1,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",LightOn,0.035152,0.069620,166,2,24,17,0,49,5462,948,0.854503,433,63,0.000000,203,203,0.500000,2,1,0.860408,0.026943,26,23,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",LightOn,0.034455,0.061033,113,12,5,17,4,18,3773,639,0.893688,301,32,0.000000,91,91,0.888889,9,1,0.910024,0.019939,13,11,1643,1625-1649
