Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,Transkribus,0.028492,0.124542,32,6,3,13,1,20,1439,273,0.787402,127,27,1.000000,4,0,1.000000,1,0,0.800391,0.059649,17,17,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,Transkribus,0.046512,0.167464,55,1,2,26,0,9,1247,209,0.912281,114,10,0.928571,28,2,1.000000,12,0,0.666746,0.017021,4,4,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,Transkribus,0.006542,0.040816,6,1,0,3,1,4,1070,196,0.921348,89,7,0.964286,28,1,1.000000,1,0,0.937355,0.015152,3,3,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,Transkribus,0.018154,0.066372,13,8,3,5,3,7,1322,226,0.878505,107,13,0.555556,9,4,1.000000,2,0,0.892943,0.008772,2,2,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",Transkribus,0.014628,0.077519,8,0,3,4,0,6,752,129,0.833333,60,10,1.000000,7,0,1.000000,1,0,0.853468,0.037594,5,5,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,Transkribus,0.020530,0.056478,24,4,3,8,2,7,1510,301,0.914773,176,15,1.000000,47,0,-3.000000,1,4,0.895820,0.019544,6,6,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,Transkribus,0.006038,0.026432,2,4,2,1,2,3,1325,227,0.961905,105,4,1.000000,2,0,1.000000,1,0,0.961088,0.008850,2,2,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",Transkribus,0.010436,0.030591,36,9,12,8,3,18,5462,948,0.937644,433,27,0.935961,203,13,0.000000,2,2,0.948027,0.008395,8,8,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",Transkribus,0.024384,0.068858,82,4,6,19,3,22,3773,639,0.867110,301,40,0.824176,91,16,0.777778,9,2,0.900067,0.025954,17,16,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,Transkribus,0.009846,0.042345,14,2,0,7,1,5,1625,307,0.914894,141,12,0.957143,70,3,0.600000,5,2,0.933083,0.022364,7,7,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,Transkribus,0.041872,0.079487,77,5,3,22,2,7,2030,390,0.854922,193,28,0.901235,81,8,-3.000000,1,4,0.859392,0.019512,8,8,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,Transkribus,0.059829,0.079038,87,4,0,16,2,5,1521,291,0.883212,137,16,0.859375,64,9,1.000000,2,0,0.898286,0.026230,8,8,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph pas.md,Transkribus,0.010744,0.048387,10,4,0,5,2,5,1303,248,0.918033,122,10,0.951613,62,3,1.000000,5,0,0.926433,0.027888,7,7,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,Transkribus,0.196590,0.272189,16,178,2,6,26,14,997,169,0.639535,86,31,0.666667,33,11,1.000000,1,0,0.688270,0.033557,5,5,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes.md",Transkribus,0.033503,0.106024,61,15,3,21,4,19,2358,415,0.794595,185,38,0.768116,69,16,1.000000,2,0,0.833652,0.034722,15,15,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,Transkribus,0.016231,0.082474,11,7,0,6,1,9,1109,194,0.823529,85,15,0.880952,42,5,1.000000,5,0,0.861799,0.020101,4,4,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,Transkribus,0.021409,0.104247,24,5,2,11,0,16,1448,259,0.803030,132,26,0.840000,25,4,1.000000,8,0,0.837463,0.040741,11,11,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,Transkribus,0.007539,0.034749,8,3,0,4,1,4,1459,259,0.931034,116,8,0.964286,56,2,1.000000,1,0,0.946023,0.015267,4,4,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The firs.md",Transkribus,0.660154,0.833795,337,263,684,113,97,91,1945,361,0.115942,207,183,0.000000,26,26,0.000000,2,2,0.672897,0.034483,13,12,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,Transkribus,0.031153,0.110092,12,8,0,5,3,4,642,109,0.785714,42,9,0.884615,26,3,1.000000,1,0,0.820487,0.045045,5,5,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",Transkribus,0.065712,0.124060,99,0,2,25,0,8,1537,266,0.747899,119,30,0.923077,13,1,0.000000,2,2,0.843850,0.041237,12,12,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,Transkribus,0.695437,0.828313,388,250,627,64,38,173,1819,332,0.088235,170,155,0.034483,29,28,0.571429,7,3,0.633878,0.044693,16,15,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_p.md",Transkribus,0.074862,0.216667,45,37,13,14,18,20,1269,240,0.780749,187,41,0.935897,78,5,0.779661,59,13,0.676820,0.029661,7,5,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,Transkribus,0.008359,0.050847,11,0,0,6,0,6,1316,236,0.904348,115,11,0.833333,6,1,1.000000,9,0,0.912111,0.020661,5,5,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West.md,Transkribus,0.016725,0.093863,42,5,6,22,1,29,3169,554,0.818548,248,45,1.000000,19,0,0.333333,3,2,0.837330,0.040000,23,23,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,Transkribus,0.061111,0.094388,102,7,34,20,1,16,2340,392,0.850242,207,31,0.853211,109,16,0.500000,6,3,0.860721,0.024331,10,9,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,Transkribus,0.017397,0.077821,13,5,7,5,2,13,1437,257,0.858407,113,16,0.666667,6,2,1.000000,1,0,0.859124,0.034615,9,9,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,Transkribus,0.008518,0.037209,6,4,0,3,2,3,1174,215,0.934066,91,6,0.976190,42,1,1.000000,1,0,0.954403,0.023148,5,5,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,Transkribus,0.042424,0.096386,109,3,7,33,0,15,2805,498,0.825893,224,39,0.883495,103,12,1.000000,6,0,0.864756,0.050847,27,26,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from t.md,Transkribus,0.025450,0.051282,101,23,6,24,4,20,5108,936,0.901747,458,45,0.910638,235,21,0.625000,8,3,0.918900,0.021967,21,21,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,Transkribus,0.086302,0.188073,84,4,21,24,1,16,1263,218,0.718182,110,31,0.750000,56,14,0.500000,2,1,0.705136,0.037344,9,9,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,Transkribus,0.004527,0.021084,7,0,2,2,0,5,1988,332,0.961111,180,7,0.963855,83,3,1.000000,1,0,0.956184,0.020958,7,7,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. H.md",Transkribus,0.027510,0.100775,8,9,3,3,3,7,727,129,0.827586,58,10,0.869565,23,3,1.000000,1,0,0.857244,0.031008,4,4,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,Transkribus,0.018595,0.054745,26,0,1,9,0,6,1452,274,0.880342,117,14,0.923077,52,4,-1.000000,1,2,0.903385,0.017668,5,5,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised.md",Transkribus,0.749545,0.886926,425,282,529,69,40,142,1649,283,0.007143,140,139,0.000000,36,36,0.200000,5,4,0.589363,0.035256,11,11,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,Transkribus,0.013190,0.039474,11,4,1,4,1,4,1213,228,0.919643,112,9,0.923077,65,5,1.000000,5,0,0.940871,0.021645,5,5,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,Transkribus,0.007438,0.039936,14,4,7,8,2,15,3361,626,0.919014,284,23,0.907407,54,5,0.000000,2,2,0.927369,0.011076,7,7,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_pag.md",Transkribus,0.018124,0.098712,22,9,20,10,2,34,2814,466,0.819444,216,39,1.000000,6,0,1.000000,4,0,0.816252,0.035865,17,16,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",Transkribus,0.081708,0.131234,148,1,6,37,1,12,1897,381,0.729412,170,46,0.357143,14,9,-1.000000,2,4,0.834291,0.052758,22,16,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",Transkribus,0.028322,0.103044,49,12,4,20,3,21,2295,427,0.804469,179,35,0.666667,9,3,1.000000,3,0,0.844360,0.038288,17,15,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,Transkribus,0.010223,0.047872,3,5,3,2,2,5,1076,188,0.946429,112,6,1.000000,14,0,1.000000,5,0,0.917470,0.010638,2,2,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",Transkribus,0.026911,0.064386,57,11,7,18,2,12,2787,497,0.926471,272,20,0.838710,93,15,1.000000,2,0,0.885466,0.015595,8,8,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,Transkribus,0.012931,0.060680,20,4,6,8,0,17,2320,412,0.882927,205,24,0.900000,40,4,1.000000,11,0,0.886668,0.026190,11,11,1753,1750-1774
Ogilby - 1671 - America_page_399.md,Transkribus,0.048507,0.078818,59,44,14,14,8,10,2412,406,0.879630,216,26,0.814286,70,13,1.000000,3,0,0.908426,0.029126,12,11,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,Transkribus,0.008499,0.049451,7,0,2,3,0,6,1059,182,0.901099,91,9,1.000000,7,0,1.000000,1,0,0.900914,0.021622,4,4,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,Transkribus,0.022374,0.109890,13,10,0,7,3,10,1028,182,0.806818,88,17,1.000000,8,0,0.800000,5,1,0.828291,0.032258,6,6,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,Transkribus,0.162088,0.362245,124,7,46,53,2,16,1092,196,0.417476,103,60,0.916667,12,1,-0.538462,13,20,0.604368,0.113360,28,8,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,Transkribus,0.109771,0.268440,188,181,159,45,34,143,4810,827,0.525060,419,199,0.506494,77,38,0.625000,8,3,0.579062,0.026253,22,20,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",Transkribus,0.028137,0.086420,30,4,3,11,0,10,1315,243,0.792079,101,21,0.820513,39,7,1.000000,2,0,0.866420,0.055118,14,14,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handli.md",Transkribus,0.245713,0.275180,409,360,19,78,62,13,3207,556,0.530000,300,141,0.603175,63,25,1.000000,14,0,0.803383,0.029720,17,16,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithf.md",Transkribus,0.040377,0.125541,91,5,11,34,1,23,2650,462,0.814961,254,47,0.873016,126,16,0.954545,22,1,0.796126,0.056566,28,21,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a.md,Transkribus,0.038050,0.157343,52,4,8,23,1,21,1682,286,0.705479,146,43,0.800000,55,11,0.000000,2,2,0.739679,0.077922,24,24,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",Transkribus,0.724814,0.911984,957,1359,4195,235,248,864,8983,1477,0.037805,820,789,0.323457,405,274,0.533333,15,7,0.621319,0.040301,59,55,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",Transkribus,0.030899,0.116541,13,15,16,6,1,24,1424,266,0.838542,192,31,0.818182,11,2,0.500000,2,1,0.784719,0.029520,8,8,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,Transkribus,0.012832,0.051402,8,4,2,3,2,6,1091,214,0.897727,88,9,1.000000,21,0,1.000000,4,0,0.911389,0.013953,3,3,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,Transkribus,0.019608,0.102410,11,4,3,6,2,9,918,166,0.820513,78,14,0.875000,32,4,1.000000,1,0,0.823597,0.052941,9,9,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from .md",Transkribus,0.064723,0.168091,96,7,28,26,1,32,2024,351,0.716418,201,57,0.555556,27,12,0.750000,4,1,0.721412,0.045213,17,17,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,Transkribus,0.038121,0.111399,76,6,4,22,1,20,2256,386,0.782123,179,39,0.652174,23,8,0.500000,2,1,0.824375,0.046683,19,18,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",Transkribus,0.013049,0.053435,10,4,5,4,2,8,1456,262,0.904762,126,12,0.882353,51,6,1.000000,1,0,0.904856,0.018939,5,5,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,Transkribus,0.018122,0.107692,18,0,4,9,0,12,1214,195,0.771739,92,21,0.666667,6,2,1.000000,1,0,0.804215,0.034314,7,6,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,Transkribus,0.019296,0.100671,12,5,0,6,2,7,881,149,0.828947,76,13,1.000000,3,0,1.000000,1,0,0.837722,0.019608,3,3,1784,1775-1799
Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in.md,Transkribus,0.154455,0.277647,184,114,73,49,27,42,2402,425,0.512195,205,100,0.333333,21,14,0.333333,6,4,0.669166,0.051454,23,22,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,Transkribus,0.041558,0.197674,20,4,8,5,1,11,770,86,0.797619,84,17,0.833333,24,4,0.500000,2,1,0.679896,0.011111,1,1,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,Transkribus,0.167382,0.268750,17,45,94,5,11,27,932,160,0.635593,118,43,0.906250,32,3,0.437500,64,36,0.609333,0.006494,1,1,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",DeepSeek,0.044395,0.178295,15,21,124,3,3,109,3604,645,0.651757,313,109,0.775281,89,20,1.000000,2,0,0.614769,0.027907,18,15,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",DeepSeek,0.039091,0.170604,16,6,64,7,2,56,2200,381,0.685279,197,62,0.663158,95,32,1.000000,0,0,0.624762,0.044041,17,16,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",DeepSeek,0.059086,0.219298,53,38,134,10,6,134,3808,684,0.637795,381,138,0.649573,117,41,-4.333333,3,16,0.579839,0.042151,29,19,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",DeepSeek,0.578420,0.655063,37,926,18,3,175,29,1696,316,0.286585,164,117,0.391304,69,42,0.500000,8,4,0.173799,0.083333,12,11,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,DeepSeek,1.748449,3.004695,2792,17,854,979,1,300,2095,426,-4.946078,204,1213,0.149254,67,57,1.000000,0,0,0.047255,0.052707,74,50,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,DeepSeek,0.039831,0.136986,15,14,18,7,2,21,1180,219,0.757282,103,25,0.666667,27,9,0.000000,1,1,0.743126,0.049107,11,11,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,DeepSeek,0.023991,0.114754,0,9,32,0,4,31,1709,305,0.778523,149,33,0.871795,78,10,0.833333,6,1,0.756209,0.026578,8,7,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",DeepSeek,0.089443,0.235772,199,33,134,42,9,123,4092,738,0.565749,327,142,0.635220,159,58,0.666667,3,1,0.591465,0.029831,23,18,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,DeepSeek,0.116795,0.219436,49,39,307,6,1,133,3382,638,0.586667,300,124,0.541401,157,72,0.928571,14,1,0.655786,0.037325,24,19,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,DeepSeek,0.063137,0.226804,36,16,78,14,3,71,2059,388,0.605911,203,80,0.761905,63,15,0.500000,2,1,0.584913,0.052632,21,20,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,DeepSeek,0.035980,0.091503,2,17,10,0,3,11,806,153,0.812500,64,12,0.870968,31,4,0.600000,5,2,0.804506,0.046667,7,7,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,DeepSeek,0.089669,0.249458,90,224,166,29,40,161,5353,922,0.556845,431,191,0.624490,245,92,0.000000,1,1,0.577894,0.079034,72,58,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",DeepSeek,0.088107,0.339934,162,24,117,47,3,156,3439,606,0.330909,275,184,0.581633,98,41,0.625000,8,3,0.423423,0.133846,87,78,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",DeepSeek,0.040941,0.150047,16,57,162,7,8,143,5740,1053,0.680171,469,150,0.693333,225,69,0.400000,5,3,0.683486,0.033270,35,28,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,DeepSeek,0.146128,0.453271,307,35,175,170,6,115,3538,642,0.559859,284,125,0.617886,123,47,0.562500,16,7,0.491060,0.032258,26,20,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,DeepSeek,0.753203,0.985251,20,784,1900,0,181,487,3590,678,-0.326975,367,487,-0.702797,286,487,0.000000,17,17,0.005519,0.052314,26,14,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,DeepSeek,0.051591,0.192958,51,23,127,14,6,117,3896,710,0.608696,322,126,0.571429,63,27,0.000000,2,2,0.606634,0.029248,21,18,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,DeepSeek,0.032609,0.076923,4,31,13,4,4,14,1472,286,0.866667,135,18,0.859649,57,8,0.000000,1,1,0.864692,0.017483,5,5,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,DeepSeek,0.062808,0.197260,14,73,53,8,22,42,2229,365,0.632432,185,68,0.669231,130,43,0.333333,9,6,0.658116,0.039886,14,12,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",DeepSeek,0.035217,0.129952,7,30,87,5,5,72,3521,631,0.736462,277,73,0.770186,161,37,0.600000,5,2,0.726679,0.034865,22,16,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,DeepSeek,0.043396,0.148515,18,16,12,7,5,18,1060,202,0.770115,87,20,0.755556,45,11,1.000000,4,0,0.771131,0.068627,14,14,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,DeepSeek,0.053014,0.168763,95,36,146,20,0,141,5225,954,0.698603,501,151,0.764706,272,64,0.500000,4,2,0.647054,0.049281,48,39,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,DeepSeek,0.381277,0.467391,557,36,22,97,6,26,1613,276,0.500000,142,71,0.602564,78,31,0.250000,4,3,0.612938,0.035422,13,11,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,DeepSeek,0.006487,0.022792,1,4,8,0,2,6,2004,351,0.967742,155,5,0.962500,80,3,1.000000,3,0,0.955471,0.000000,0,0,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2.md,DeepSeek,0.647547,0.849862,42,1584,1185,6,262,349,4341,726,0.049275,345,328,0.045226,199,190,0.500000,2,1,0.053869,0.246809,116,6,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,DeepSeek,0.026754,0.105405,6,19,28,3,6,30,1981,370,0.826590,173,30,0.866667,75,10,0.666667,3,1,0.785557,0.021798,8,8,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,DeepSeek,0.016897,0.057522,4,7,11,2,1,10,1302,226,0.894231,104,11,0.893617,47,5,1.000000,3,0,0.892465,0.017621,4,4,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",DeepSeek,0.211866,0.345508,751,313,143,138,66,146,5697,1013,0.472050,483,255,0.599327,297,119,0.000000,2,2,0.572031,0.023041,25,16,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,DeepSeek,0.015577,0.055619,6,25,45,0,5,44,4879,881,0.871720,343,44,0.826816,179,31,1.000000,1,0,0.871585,0.012557,11,9,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,DeepSeek,0.007030,0.028436,4,2,2,0,0,6,1138,211,0.961165,103,4,0.906977,43,4,1.000000,2,0,0.944646,0.009479,2,2,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,DeepSeek,0.054635,0.183223,20,50,75,7,7,69,2654,453,0.680672,238,76,0.571429,14,6,0.666667,3,1,0.635333,0.044150,20,15,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,DeepSeek,0.025761,0.092233,13,15,27,5,2,31,2135,412,0.836957,184,30,0.736842,38,10,1.000000,14,0,0.816047,0.031325,13,11,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,DeepSeek,0.058015,0.273585,21,13,42,12,4,42,1310,212,0.489583,96,49,0.541667,48,22,0.000000,1,1,0.503831,0.050000,11,10,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,DeepSeek,0.055873,0.107143,50,8,30,1,3,26,1575,280,0.816456,158,29,0.929825,57,4,0.578947,19,8,0.795674,0.021583,6,5,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,DeepSeek,0.046610,0.145669,2,9,55,1,3,33,1416,254,0.696429,112,34,0.928571,14,1,0.000000,2,2,0.691535,0.023810,6,3,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",DeepSeek,0.056582,0.240275,47,5,98,14,0,91,2651,437,0.516129,217,105,0.671429,140,46,1.000000,1,0,0.528078,0.039911,18,16,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,DeepSeek,0.031967,0.076923,23,17,6,9,3,9,1439,273,0.905512,127,12,0.500000,4,2,0.000000,1,1,0.876153,0.014337,4,4,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,DeepSeek,0.020850,0.090909,17,8,1,6,4,9,1247,209,0.921053,114,9,0.892857,28,3,0.833333,12,2,0.848131,0.000000,0,0,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,DeepSeek,0.026168,0.112245,7,4,17,3,3,16,1070,196,0.808989,89,17,0.821429,28,5,1.000000,1,0,0.797137,0.020408,4,4,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,DeepSeek,0.021180,0.039823,2,12,14,0,3,6,1322,226,0.925234,107,8,0.555556,9,4,0.500000,2,1,0.926033,0.017937,4,4,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",DeepSeek,0.001330,0.007752,0,0,1,0,0,1,752,129,0.983333,60,1,0.857143,7,1,1.000000,1,0,0.992156,0.007752,1,1,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,DeepSeek,0.008609,0.033223,6,7,0,3,2,5,1510,301,0.948864,176,9,0.978723,47,1,0.000000,1,1,0.948163,0.019868,6,6,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,DeepSeek,0.001509,0.008811,2,0,0,1,0,1,1325,227,0.980952,105,2,1.000000,2,0,1.000000,1,0,0.984510,0.008772,2,2,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",DeepSeek,0.026547,0.117089,18,29,98,11,5,95,5462,948,0.755196,433,106,0.812808,203,38,0.500000,2,1,0.758987,0.026205,25,19,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",DeepSeek,0.425126,0.572770,1431,72,101,254,9,103,3773,639,0.232558,301,231,0.450549,91,50,0.777778,9,2,0.461891,0.063348,56,19,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,DeepSeek,0.054769,0.078176,6,67,16,1,10,13,1625,307,0.886525,141,16,0.900000,70,7,0.800000,5,1,0.882006,0.020134,6,6,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,DeepSeek,0.043842,0.156410,13,18,58,3,6,52,2030,390,0.725389,193,53,0.777778,81,18,0.000000,1,1,0.681621,0.043928,17,9,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,DeepSeek,0.014464,0.065292,1,7,14,3,1,15,1521,291,0.875912,137,17,0.812500,64,12,0.500000,2,1,0.864300,0.017065,5,5,1717,1700-1724
