Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.xml,Transkribus,0.033962,0.072639,7,66,8,3,9,18,2385,413,0.881773,203,24,0.818182,33,6,1,3,0,0.871122,0.027027,11,10,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.xml",Transkribus,0.00888,0.030075,2,4,7,0,2,6,1464,266,0.953846,130,6,0.901961,51,5,1,1,0,0.932404,0.007576,2,2,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.xml,Transkribus,0.007305,0.039216,0,0,9,0,0,8,1232,204,0.920792,101,8,0.833333,6,1,1,1,0,0.899876,0.02451,5,5,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.xml,Transkribus,0.008959,0.03871,0,5,3,0,2,4,893,155,0.95122,82,4,1,3,0,1,1,0,0.91619,0.006536,1,1,1784,1775-1799
Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in.xml,Transkribus,0.1611,0.226087,153,226,31,29,42,33,2545,460,0.649789,237,83,0.548387,31,14,0.888889,9,1,0.741244,0.01566,7,6,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.xml,Transkribus,0.037371,0.157303,14,4,11,2,1,11,776,89,0.83908,87,14,0.833333,24,4,0.5,2,1,0.714246,0,0,0,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.xml,Transkribus,0.163812,0.248447,15,45,93,4,11,25,934,161,0.663866,119,40,0.9375,32,2,0.4375,64,36,0.647005,0,0,0,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",DeepSeek,0.073845,0.203593,12,138,125,1,24,111,3724,668,0.618619,333,127,0.686869,99,31,0.666667,3,1,0.589621,0.027907,18,15,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",DeepSeek,0.104856,0.192593,2,179,63,0,29,49,2327,405,0.678899,218,70,0.570093,107,46,0,1,1,0.62196,0.029255,11,10,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",DeepSeek,0.08416,0.235876,9,191,131,2,32,133,3933,708,0.618454,401,153,0.614173,127,49,-3,4,16,0.557824,0.039823,27,17,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",DeepSeek,0.601653,0.661721,34,1042,16,1,194,28,1815,337,0.285714,182,130,0.341772,79,52,0.444444,9,5,0.158574,0.076389,11,10,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,DeepSeek,1.709255,2.912556,2781,146,859,975,20,304,2215,446,-4.536036,222,1229,0.105263,76,68,-1062,1,1063,0.045445,0.053533,75,51,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,DeepSeek,0.029362,0.093333,3,14,18,1,2,18,1192,225,0.853211,109,16,0.666667,27,9,0,1,1,0.809612,0.026786,6,6,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,DeepSeek,0.030796,0.151125,0,21,32,0,10,37,1721,311,0.716129,155,44,0.807692,78,15,0.833333,6,1,0.705834,0.036545,11,10,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",DeepSeek,0.117813,0.25,188,182,130,37,32,122,4244,764,0.554598,348,155,0.587209,172,71,0.25,4,3,0.596814,0.027308,21,16,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,DeepSeek,0.137463,0.235202,25,120,321,1,17,133,3390,642,0.569079,304,131,0.506329,158,78,0.928571,14,1,0.640264,0.035144,22,17,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,DeepSeek,0.135701,0.236145,7,225,66,1,37,60,2196,415,0.606195,226,89,0.608108,74,29,0,3,3,0.581096,0.026385,10,9,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,DeepSeek,0.03598,0.091503,2,17,10,0,3,11,806,153,0.8125,64,12,0.870968,31,4,0.6,5,2,0.804506,0.046667,7,7,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,DeepSeek,0.108652,0.265675,90,338,166,28,58,164,5467,941,0.532438,447,209,0.592157,255,104,0,2,2,0.559024,0.079034,72,58,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",DeepSeek,0.093758,0.352448,29,185,136,4,69,179,3733,715,0.430868,311,177,0.559633,109,48,0.555556,9,4,0.406813,0.110769,72,63,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",DeepSeek,0.062415,0.174515,11,192,164,4,35,150,5880,1083,0.645161,496,176,0.646809,235,83,0.333333,6,4,0.656809,0.035171,37,30,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,DeepSeek,0.173913,0.465288,235,128,281,142,13,160,3703,677,0.528481,316,149,0.529412,136,64,0.529412,17,8,0.478413,0.031017,25,19,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,DeepSeek,0.7532,0.985294,21,789,1897,0,183,487,3594,680,-0.326975,367,487,-0.702797,286,487,0,17,17,0.005497,0.052314,26,14,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,DeepSeek,0.054805,0.213205,9,79,127,4,29,122,3923,727,0.581818,330,138,0.603175,63,25,0.5,2,1,0.572883,0.037037,26,23,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,DeepSeek,0.038514,0.106897,4,39,14,3,7,21,1480,290,0.807143,140,27,0.824561,57,10,0,1,1,0.813429,0.031469,9,9,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,DeepSeek,0.105601,0.229765,12,181,54,5,37,46,2339,383,0.6,200,80,0.621429,140,53,0.3,10,7,0.620691,0.042735,15,13,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",DeepSeek,0.069494,0.167683,5,162,87,4,29,77,3655,656,0.68,300,96,0.697674,172,52,0.5,6,3,0.680316,0.038035,24,18,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,DeepSeek,0.034677,0.102439,10,15,12,3,4,14,1067,205,0.868132,91,12,0.844444,45,7,1,4,0,0.826518,0.034314,7,7,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,DeepSeek,0.075019,0.179381,90,165,145,15,20,139,5332,970,0.68677,514,161,0.748227,282,71,0.6,5,2,0.649487,0.045596,44,35,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,DeepSeek,0.376607,0.454545,546,45,24,91,10,29,1633,286,0.522876,153,73,0.589744,78,32,0.25,4,3,0.614972,0.021798,8,7,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,DeepSeek,0.014356,0.064067,1,20,8,0,10,13,2020,359,0.877301,163,20,0.9,80,8,1,3,0,0.888472,0.008596,3,3,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2.md,DeepSeek,0.652018,0.854278,39,1700,1169,6,284,349,4460,748,0.049451,364,346,0.043062,209,200,0.333333,3,2,0.051405,0.246809,116,6,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,DeepSeek,0.03114,0.111702,2,33,27,1,12,29,1991,376,0.80226,177,35,0.866667,75,10,0.333333,3,2,0.770465,0.024658,9,9,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,DeepSeek,0.029635,0.11588,2,27,10,2,10,15,1316,233,0.774775,111,25,0.787234,47,10,0.666667,3,1,0.798928,0.035556,8,8,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",DeepSeek,0.215446,0.360624,750,338,145,137,78,155,5723,1026,0.454728,497,271,0.585859,297,123,0,2,2,0.556519,0.025806,28,19,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,DeepSeek,0.018386,0.069741,4,39,47,0,13,49,4895,889,0.84,350,56,0.804469,179,35,1,1,0,0.849445,0.01484,13,11,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,DeepSeek,0.012238,0.056075,4,8,2,0,3,9,1144,214,0.906542,107,10,0.860465,43,6,1,2,0,0.895341,0.018957,4,4,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,DeepSeek,0.081579,0.208333,8,134,75,2,22,71,2660,456,0.647303,241,85,0.285714,14,10,0,3,3,0.59915,0.043578,19,14,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,DeepSeek,0.030303,0.100719,10,32,23,3,7,32,2145,417,0.821053,190,34,0.736842,38,10,0.928571,14,1,0.802733,0.031477,13,11,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,DeepSeek,0.053223,0.253333,7,23,41,4,9,44,1334,225,0.52381,105,50,0.588235,51,21,0,1,1,0.505558,0.054545,12,11,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,DeepSeek,0.06183,0.140351,50,18,30,1,8,31,1585,285,0.760736,163,39,0.894737,57,6,0.578947,19,8,0.746807,0.028777,8,7,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,DeepSeek,0.059069,0.203008,0,30,55,0,14,40,1439,266,0.601626,123,49,0.714286,14,4,0,2,2,0.608227,0.043651,11,8,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7.md",DeepSeek,0.045539,0.184035,19,5,98,0,0,83,2679,451,0.640693,231,83,0.735714,140,37,1,1,0,0.593649,0.008869,4,3,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,DeepSeek,0.030654,0.104167,7,30,8,2,11,17,1468,288,0.822222,135,24,0.5,4,2,0,1,1,0.819162,0.02509,7,7,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,DeepSeek,0.048092,0.165975,4,58,1,0,30,10,1310,241,0.87931,116,14,0.857143,28,4,0.833333,12,2,0.663181,0.009479,2,2,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,DeepSeek,0.020446,0.080402,1,4,17,0,3,13,1076,199,0.880435,92,11,0.821429,28,5,1,1,0,0.835675,0.010204,2,2,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,DeepSeek,0.027068,0.073913,2,20,14,0,7,10,1330,230,0.855856,111,16,0.555556,9,4,0.5,2,1,0.864909,0.026906,6,6,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",DeepSeek,0.011842,0.067669,0,8,1,0,4,5,760,133,0.859375,64,9,0.857143,7,1,1,1,0,0.884841,0.03876,5,5,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,DeepSeek,0.00789,0.022951,0,12,0,0,3,4,1521,305,0.966667,180,6,0.978723,47,1,0,1,1,0.956996,0.006623,2,2,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,DeepSeek,0,0,0,0,0,0,0,0,1327,228,1,106,0,1,2,0,1,1,0,1,0,0,0,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",DeepSeek,0.048667,0.140062,16,161,95,9,28,99,5589,971,0.719647,453,127,0.757009,214,52,0,3,3,0.738884,0.030462,29,23,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",DeepSeek,0.392051,0.566917,1315,83,131,233,14,130,3900,665,0.246154,325,245,0.49505,101,51,0.7,10,3,0.453184,0.062217,55,18,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,DeepSeek,0.062385,0.108974,4,83,15,1,17,16,1635,312,0.821918,146,26,0.857143,70,10,0.6,5,2,0.827613,0.033784,10,10,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,DeepSeek,0.043842,0.15641,13,18,58,3,6,52,2030,390,0.725389,193,53,0.777778,81,18,0,1,1,0.681621,0.043928,17,9,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,DeepSeek,0.105609,0.140575,1,162,14,3,23,18,1676,313,0.771242,153,35,0.742857,70,18,0.333333,3,2,0.782371,0.023891,7,7,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,DeepSeek,0.062452,0.213439,49,14,19,0,7,47,1313,253,0.601562,128,51,0.5,62,31,1,5,0,0.581768,0.097561,24,20,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,DeepSeek,0.118173,0.166667,0,87,32,0,10,19,1007,174,0.725275,91,25,0.666667,33,11,0,1,1,0.723732,0.060976,10,10,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",DeepSeek,0.0908,0.210762,2,183,42,0,38,56,2500,446,0.598131,214,86,0.575,80,34,0,3,3,0.623416,0.036765,15,13,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,DeepSeek,0.041964,0.145,5,22,20,0,8,21,1120,200,0.703297,91,27,0.666667,42,14,0.8,5,1,0.7238,0.036458,7,7,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,DeepSeek,0.052452,0.182156,21,32,24,9,5,35,1468,269,0.680851,141,45,0.6,25,10,0.625,8,3,0.672509,0.043956,12,11,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,DeepSeek,0.044308,0.220532,9,22,34,9,6,43,1467,263,0.575,120,51,0.5,56,28,0,1,1,0.612269,0.06015,16,14,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",DeepSeek,0.153473,0.378307,16,200,100,2,30,111,2059,378,0.427273,220,126,0.222222,36,28,0,3,3,0.340399,0.071429,25,24,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,DeepSeek,0.050769,0.115044,13,13,7,1,7,5,650,113,0.76087,46,11,0.884615,26,3,0,1,1,0.822332,0.009346,1,1,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",DeepSeek,0.027114,0.080882,1,33,8,1,9,12,1549,272,0.824,125,22,0.769231,13,3,0.5,2,1,0.856855,0.030303,8,8,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,DeepSeek,0.143369,0.398876,12,173,95,7,39,96,1953,356,0.405263,190,113,0.275,40,29,0.5,8,4,0.362916,0.074074,24,17,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",DeepSeek,0.064516,0.273859,3,32,47,0,19,47,1271,241,0.702128,188,56,0.794872,78,16,0.898305,59,6,0.465773,0.013514,3,3,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,DeepSeek,0.339864,0.338843,1,450,0,0,77,5,1327,242,0.608333,120,47,0.166667,6,5,0.777778,9,2,0.594197,0.006061,1,1,1803,1800-1824
Fox - 1800 - An address to the people of Great Britain on the propriety of abstaining from West India Sugar and Rum_page_5.md,DeepSeek,0.08162,0.111498,223,14,25,26,7,31,3210,574,0.788679,265,56,0.789474,19,4,0.666667,3,1,0.833949,0.037099,22,21,1800,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,DeepSeek,0.080563,0.179747,35,71,83,14,7,50,2346,395,0.704762,210,62,0.614679,109,42,0.833333,6,1,0.712089,0.057214,23,18,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,DeepSeek,0.024188,0.072519,2,22,11,0,8,11,1447,262,0.863248,117,16,0.666667,6,2,0,1,1,0.873929,0.019685,5,5,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,DeepSeek,0.011017,0.059633,0,12,1,0,7,6,1180,218,0.904255,94,9,0.904762,42,4,1,1,0,0.904515,0.009479,2,2,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,DeepSeek,0.037903,0.142012,14,22,71,5,3,64,2823,507,0.715517,232,66,0.815534,103,19,0.833333,6,1,0.696954,0.021611,11,10,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,DeepSeek,0.071878,0.167876,30,216,131,7,31,124,5245,965,0.688017,484,151,0.710204,245,71,0.444444,9,5,0.683118,0.03932,37,31,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,DeepSeek,0.056471,0.151786,9,33,30,2,7,25,1275,224,0.713043,115,33,0.75,56,14,0,2,2,0.703639,0.041096,9,9,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,DeepSeek,0.067771,0.194611,10,82,43,6,12,47,1992,334,0.664835,182,61,0.722892,83,23,0,1,1,0.645505,0.045732,15,13,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",DeepSeek,0.030014,0.128788,2,15,5,0,6,11,733,132,0.770492,61,14,0.695652,23,7,1,1,0,0.779894,0.031746,4,4,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,DeepSeek,0.013014,0.043165,0,16,3,0,6,6,1460,278,0.909091,121,11,0.942308,52,3,0,1,1,0.923514,0.014706,4,4,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",DeepSeek,0.141097,0.255663,5,186,61,1,30,48,1786,309,0.555556,162,72,0.521739,46,22,0.333333,6,4,0.540273,0.010714,3,3,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,DeepSeek,0.013126,0.060606,4,1,11,2,0,12,1219,231,0.878261,115,14,0.923077,65,5,0.8,5,1,0.866322,0.017167,4,4,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,DeepSeek,0.056889,0.167457,21,120,51,5,22,79,3375,633,0.683849,291,92,0.518519,54,26,0.5,2,1,0.677182,0.048701,30,24,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",DeepSeek,0.038434,0.161088,12,59,38,8,18,51,2836,478,0.693333,225,69,0.333333,6,4,0.5,4,2,0.711383,0.061966,29,23,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",DeepSeek,0.091675,0.190594,4,123,58,0,19,58,2018,404,0.634921,189,69,0.416667,24,14,0.666667,3,1,0.624869,0.028571,11,8,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",DeepSeek,0.102282,0.248366,5,195,51,3,39,72,2454,459,0.538835,206,95,0.136364,22,19,0.25,4,3,0.582944,0.054374,23,20,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,DeepSeek,0.037071,0.163158,1,17,22,0,8,23,1079,190,0.763158,114,27,0.785714,14,3,0.8,5,1,0.6851,0.016484,3,3,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",DeepSeek,0.179346,0.385214,336,38,147,64,8,126,2905,514,0.437063,286,161,0.548077,104,47,0,3,3,0.461788,0.059649,34,24,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,DeepSeek,0.047986,0.167064,9,40,63,7,7,56,2334,419,0.704225,213,63,0.65,40,14,0.818182,11,2,0.686609,0.052506,22,20,1753,1750-1774
Ogilby - 1671 - America_page_399.md,DeepSeek,0.057756,0.157767,7,92,41,3,17,45,2424,412,0.726457,223,61,0.685714,70,22,0.666667,3,1,0.708404,0.042714,17,17,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,DeepSeek,0.030047,0.075676,0,29,3,0,8,6,1065,185,0.87234,94,12,0.714286,7,2,0,1,1,0.873093,0.016949,3,2,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,DeepSeek,0.046154,0.228723,6,24,18,3,11,29,1040,188,0.638298,94,34,1,8,0,0.8,5,1,0.589312,0.055556,10,10,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,DeepSeek,0.025547,0.090909,4,18,6,0,8,10,1096,198,0.857143,105,15,1,12,0,0.461538,13,7,0.846842,0.026316,5,4,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,DeepSeek,0.135331,0.295724,18,431,206,1,86,162,4840,842,0.52765,434,205,0.415584,77,45,0.125,8,7,0.481087,0.044914,34,32,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",DeepSeek,0.025583,0.092,6,19,9,1,8,14,1329,250,0.798165,109,22,0.794872,39,8,1,2,0,0.828276,0.020576,5,5,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",DeepSeek,0.3076,0.40273,275,627,126,44,99,93,3342,586,0.345566,327,214,0.246575,73,55,0.533333,15,7,0.462336,0.052731,28,24,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",DeepSeek,0.086362,0.231084,14,144,82,3,30,80,2779,489,0.618705,278,106,0.661765,136,46,0.869565,23,3,0.574384,0.038961,18,17,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,DeepSeek,0.132894,0.298742,17,151,74,2,24,69,1821,318,0.508571,175,86,0.507692,65,32,0,3,3,0.478765,0.064189,19,18,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",DeepSeek,0.205084,0.36822,433,944,519,70,154,353,9245,1567,0.466224,903,482,0.442308,416,232,0.4375,16,9,0.456337,0.050573,75,55,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",DeepSeek,0.049512,0.184502,2,22,47,2,4,44,1434,271,0.756345,197,48,0.636364,11,4,0.5,2,1,0.630716,0.040892,11,8,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,DeepSeek,0.011851,0.059908,2,10,1,0,6,7,1097,217,0.89011,91,10,0.952381,21,1,1,4,0,0.900633,0.014218,3,3,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,DeepSeek,0.030108,0.116279,2,22,4,0,9,11,930,172,0.790698,86,18,0.84375,32,5,0,1,1,0.80484,0.04908,8,8,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",DeepSeek,0.174515,0.315789,0,299,79,1,52,67,2166,380,0.557018,228,101,0.421053,38,22,0,5,5,0.465948,0.027356,9,9,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,DeepSeek,0.090147,0.20339,7,162,46,1,29,54,2385,413,0.615764,203,78,0.515152,33,16,0,3,3,0.623445,0.07013,27,25,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",DeepSeek,0.045082,0.169173,3,18,45,0,5,40,1464,266,0.684615,130,41,0.72549,51,14,0,1,1,0.644145,0.022989,6,6,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,DeepSeek,0.01461,0.078431,0,17,1,0,8,8,1232,204,0.841584,101,16,0.833333,6,1,0,1,1,0.85987,0.02551,5,5,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,DeepSeek,0.047032,0.187097,1,14,27,0,3,26,893,155,0.670732,82,27,1,3,0,1,1,0,0.583021,0.026316,4,4,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",DeepSeek,0.702947,0.765217,4,1686,99,6,298,48,2545,460,0.168776,237,197,0.290323,31,22,0.222222,9,7,0.075336,0.059524,10,10,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,DeepSeek,0.844072,7.370787,553,8,94,568,0,88,776,89,-4.482759,87,477,-1.166667,24,52,-0.5,2,3,0.000271,0.83105,546,26,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,DeepSeek,0.87045,0.478261,702,36,75,0,73,4,934,161,0.352941,119,77,0.625,32,12,0.96875,64,2,0.392764,0.022727,2,2,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",Chandra-Home,0.051289,0.122754,5,136,50,1,29,52,3724,668,0.774775,333,75,0.777778,99,22,0.333333,3,2,0.771773,0.015625,10,10,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",Chandra-Home,0.061882,0.106173,1,133,10,0,25,18,2327,405,0.821101,218,39,0.775701,107,24,0,1,1,0.827894,0.026316,10,10,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53.md",Chandra-Home,0.071955,0.144068,23,202,58,6,34,62,3933,708,0.775561,401,90,0.732283,127,34,-3.25,4,17,0.752457,0.035294,24,16,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",Chandra-Home,0.069972,0.097923,12,109,6,0,16,17,1815,337,0.840659,182,29,0.759494,79,19,0.888889,9,1,0.84148,0.031153,10,8,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,Chandra-Home,0.096614,0.156951,12,135,67,5,21,44,2215,446,0.747748,222,56,0.552632,76,34,0,1,1,0.725219,0.039535,17,16,1675,1675-1699
